title,localisation,desc,note,link,entreprise,date
Consultant Data Scientist F/H (H/F),92 - BOULOGNE BILLANCOURT,"A?A?Votre Profil :A?Ecole d'ingenieur ou master avec une specialisation DataDoctorat sciences/informatique/mathematique avec pratique dans des cas industrielsParticipation a des challenges Data science, concours Kaggles, driven dataVous justifiez d'un minimum de 3 d'experience sur un similaireA?Competences requises :A?Solides competences en programmation tels que R, Python et de langages de gestion de BD SQL, NoSQLCompetences d'analyse et aptitudes a resoudre des problematiques de facon creativeMaitrise des algorithmes de Machine Learning supervises et non supervisesJustifier d'une premiere experience en gestion de projetAnglais courantA?Qualites requises :A?A?Grande rigueur, aisance orale et ecrite presentations, rapports, articles...Implication et capacite de travail en equipeAutonomie, agilite et creativiteA?Type de contratContrat à durée indéterminéeContrat travail",NA,https://candidat.pole-emploi.fr/offres/recherche/detail/9698395,NA,2020-04-29
Data scientist (H/F),75 - PARIS 01,"En bref : Ingénieur de recherche en intelligence artificielle, Réalisation d'enquêtes et études marketing, AWSType de contratContrat à durée indéterminéeContrat travail",NA,https://candidat.pole-emploi.fr/offres/recherche/detail/9693621,NA,2020-04-28
Data Scientist Analyst M/F,France,"Danone Research is looking for a Data Scientist Analyst M/F in Paris.Each time we eat and drink, we vote for the world we want to live in.Danone’s mission is Bringing health through food to as many people as possible and we want to invite people to join the movement for a healthier world. We recognize the power people have to impact the world through their daily choices. Healthy food needs a healthy planet, and this is what our new signature One Planet One Health embodies.THE CONTEXT To support Danone’s top-level ambition to adopt a data-enabled organization, we are building a team in Paris to be the “Data analytics and AI center of Excellence”. Our ambition is to become the data science talent hub for all Danone in Europe. This team will be part of the new Chief Data Office at Danone promoting data as an asset and covering fields such as data science, data governance, data transformation and master Data Management.Our target team is a picture of diversity and inclusiveness. In Data analytics and AI team, we are starting today with a team of 6 people coming from various backgrounds with 47 cumulated years of passion for data and we want to build an enthusiastic, highly-skilled and delivery-oriented team from a mix of junior, senior, team leader & expert profiles.Your mission, as a Senior data scientist, will be to promote a new data mindset by delivering state of the art, pragmatic, and creative data science solutions to answer complex business problems. Our target is to work for all of Danone’s businesses and address topics such as demand/supply forecasting, commodity pricing, milk collection optimization, marketing optimization and environmental impact reduction.Joining us will be an exciting adventure as we are starting today with a team of 6 people coming from pharma, FMCG, banking, consulting, airlines, automotive industry background with accumulated 47 years of data passion.Finally, as the data office team is international, you will have the chance to be part of an international fellowship of data scientists.About The JobCollaborate with business partners & data project leaders to identify business needs and translate them into actionable measures.Support the implementation of these solutions.Implement ETL workflows, Data Mining/Wrangling to make data useable and understandable for other Data Scientists or business teams.Apply state-of-the-art algorithms and predictive models (Machine Learning/Deep Learning) to answer business problems.Share results with technical and business teams (Data Visualization).Build & improve team’s knowledge, processes and best practices.About The Career PathsTrainings and certifications possibilities will be given as part of the onboarding and continuous development process. Career opportunities will be built internationally and accross Worldwide Business Units (WBUs) and across fields.About YouWe are looking for people having 2 to 6 years of experience in Data Science withExperience in developing machine learning models in Python or RExperience in programming (e.g, Python, R) A MSc, PhD or other Advanced Degree in a field linked to computer science, applied mathematics, statistics, machine learning, or closely related fields Experience in Fast-Moving Consumer Goods (FMCG) industry is a plus English is a mustAbout Your SkillsWe are looking for people having several skills among the followingWe are looking for people having several technical skills among the followingsProgramming Python, R, SQL, Git Databases Relational/Non-relational databasesModeling Advanced Statistical Analysis, regressions, Gradient Boosting, Random Forest, Neural NetwokViz’ Power BI and MicroStrategyInfrastructure Cloudera HDFS, AWS, Docker, CI/CD Data Science tools/modules Jupyter Notebook, Databrick, ML FlowExperience in all or several parts of Advanced Analytics process will be challengedExplore the potential of a raw data setBuild relevant and performant models and analysesAutomate workflowsScale, deploy and monitor industrialized projectsMandatory SkillsAbility to understand business needsKnowledge of agile development methodologies and toolsSCRUM methodologyFlexibility and iterative way of workingExperience with Jira/Trello/ Asana solutionsAbility to meet tight deadlines and work in an environment with multiple priorities.Ability to work independently and in a structured wayExcellent written and verbal communications skill. In particular, a strong proven ability to communicate statistical and modeling results in a clear manner.Ability to perform detailed analyses If we just described your profile, please click the “apply now” button and upload your CV!DANONE AND ITS BRANDSMix 75g of Activia, 130g of a small Blédina pot, 50cl of an Evian bottle and add a drop of Fortimel ... you get 4 brands representing the 4 divisions of the Danone group Fresh Dairy Products and Vegetables (Activia, Danette, Actimel, Alpro, etc.), Waters (Evian, Badoit, Volvic, Salvetat), Medical Nutrition (Fortimel, etc.), and Infant Nutrition (Blédina, Gallia).All these brands are worn by 100,000 Danoners in the World. Don’t wait, vote for the world you want to live in and join the movement!A LITTLE TASTE?Need advice on applying?Follow our Danoners and our brands on Instagram, Facebook, Linkedin, TwitterAn overview of the premises our head office in Paris and the new headquarters of Blédina in LimonestWhat our trainees / alternates think about us Happy Trainees # 4Learn more about our jobs on Jobteaser.140678Niveau hiérarchiqueNon pertinentType d’emploiTemps pleinFonctionIngénierieTechnologies de l’informationSecteursBiens de consommationRestauration collectiveAgro-alimentaire",NA,https://fr.linkedin.com/jobs/view/data-scientist-analyst-m-f-at-danone-1802163907?refId=7b704d4a-2fa7-4b17-96f6-1f879b8cd0a9&position=3&pageNum=0&trk=public_jobs_job-result-card_result-card_full-click,Danone,2020-05-04
Data Scientist,France,"L'ENTREPRISEPure Player international leader sur son marché, spécialisé dans la conception de sites e-commerce.Solutions développées from scratch en interne. LE POSTE / LES MISSIONSVous rejoindrez l'équipe data de l'entreprise en tant que Data ScientistVous travaillerez dans un environnement international.Vos Principales Missions Etude de l'état de l'art Traitement du langage naturel Traitement de gros volume données Développement d'algorithmes PROFIL RECHERCHÉIssu(e) d'une école d'ingénieur ou équivalent, vous justifiez d'une expérience de minimum 2 ans sur un poste similaire.Vous disposez de connaissances en NLP, mathématiques, et problématiques relatives au e-commerce.Vous maîtrisez Python, Java et Scala.Niveau hiérarchiquePremier emploiType d’emploiTemps pleinFonctionIngénierieTechnologies de l’informationSecteursTechnologies et services de l’informationLogiciels informatiquesInternet",NA,https://fr.linkedin.com/jobs/view/data-scientist-at-sept-lieues-1848467074?refId=7b704d4a-2fa7-4b17-96f6-1f879b8cd0a9&position=4&pageNum=0&trk=public_jobs_job-result-card_result-card_full-click,Sept Lieues,2020-05-04
Data Scientist (H/F),Les Mureaux,"Description Du PosteDans le cadre de sa campagne d'alternance, ArianeGroup recrute un Ingénieur Data Scientist (H/F).Au sein du service Engineering, vous aurez pour mission principale de développer des applications de méthodes d'apprentissage automatique à des problématiques de lanceurs spatiaux (Ariane 5, Ariane 6..).Sous la responsabilité de votre maître d'apprentissage, vous participez aux missions suivantes : Identifier les besoins et les gains potentiels à l'utilisation du machine learning sur des cas d'applications précis au sein d'ArianeGroup, Parcourir différentes méthodes de data science pour sélectionner les plus adaptées à ces cas précis (principalement régression, classification, clustering, réduction de modèles), Participer au déploiement de nouvelles méthodes d'analyse au sein de l'entreprise.QualificationsVous souhaitez réaliser une alternance au sein d’ArianeGroup et vous préparez un diplôme BAC + 5 en Ecole d’Ingénieur ou Université avec une spécialité en Informatique, Statistiques, Big data/ Data scientist.Vous possédez des connaissances en programmation ( ex : Python).Vous maîtrisez le Pack OfficeVotre niveau d’anglais est intermédiaire et vous permet d'interpréter de la documentation technique.Vous êtes une personne rigoureuse, force de proposition, ouverte aux innovations et possédant l'esprit d'équipe ? Cette offre est faite pour vous !Niveau hiérarchiquePremier emploiType d’emploiTemps pleinFonctionIngénierieTechnologies de l’informationSecteursTechnologies et services de l’informationLogiciels informatiquesIngénierie mécanique ou industrielle",NA,https://fr.linkedin.com/jobs/view/data-scientist-h-f-at-arianegroup-1848357133?refId=7b704d4a-2fa7-4b17-96f6-1f879b8cd0a9&position=6&pageNum=0&trk=public_jobs_job-result-card_result-card_full-click,ArianeGroup,2020-05-04
Data Scientist,Paris,"Le groupe EOS, filiale à 100% du groupe allemand OTTO, présent dans 26 pays, est l’un des leaders internationaux de la gestion et de l’acquisition de créances. EOS France propose une gamme complète de services à ses clients institutionnels dans les domaines de la banque, du crédit, de l’énergie, de la téléphonie…Evoluant dans un univers hautement technologique, et dans un contexte de croissance soutenue, EOS investit en propre chaque année plusieurs centaines de millions d’euros dans des portefeuilles de créances de toutes natures (créances immobilières, créances bancaires, crédit conso, téléphonie et énergie entre autres) . Pour évaluer et gérer les portefeuilles de créances, EOS s’appuie à la fois sur des techniques de modélisation et de scoring pour les portefeuilles de créances multiples et sur une approche juridique du crédit et de l’immobilier pour les portefeuilles de créances plus granulaires.EOS France compte 550 collaborateurs, répartis sur 4 sites en Métropole, Paris, Nantes, Pau et Lille et 2 sites à l’international, à l’Ile Maurice et Tahiti.Le département Finance, Statistiques et Contrôle de gestion est au cœur du processus d’acquisition de portefeuille de l’ensemble du groupe EOS France.Intégré(e) au sein d’une équipe qui vous offre des responsabilités et des perspectives d’évolution, vos principales missions seront : Participer au pricing des portefeuilles de créances : construction de modèles financiers sur 15 ans, utilisation des performances des portefeuilles comparables déjà détenus par EOS, sur tout type de créances (performing / non performing loans, secured / unsecured …)Développer des modèles pour optimiser les process de traitement opérationnels et forecaster les flux financiersRéaliser des études, analyses et développement de tous types d’instruments d’aide à la décision, destinés à nos clients, à la Direction Générale, aux entités du groupe.Profil recherché Vous êtes diplômé(e) d’une école d'Ingénieur option Statistiques et vous possédez les qualités suivantes :Vous êtes rigoureux(se), méthodique, organisé(e) et autonomeVous maîtrisez les bases de donnéesVous êtes curieux(se) et disposez d'une grande capacité de travailVous connaissez les méthodes statistiques (bases de données et modélisation)Vous maîtrisez l'anglais à l'oral et à l'écritVous avez une bonne maîtrise des logiciels Python, SQL et RNiveau hiérarchiquePremier emploiType d’emploiTemps pleinFonctionIngénierieTechnologies de l’informationSecteursServices financiers",NA,https://fr.linkedin.com/jobs/view/data-scientist-at-eos-france-1830162445?refId=7b704d4a-2fa7-4b17-96f6-1f879b8cd0a9&position=9&pageNum=0&trk=public_jobs_job-result-card_result-card_full-click,EOS France,2020-05-04
Data Scientist-(H/F),Paris,"Vos missions au quotidienVous savez « faire parler » les données pour créer de la valeur ? Vous souhaitez monter en compétence sur un domaine porteur ? Rejoignez-nous !En tant qu’Alternant Data Scientist, vous apprendrez à faciliter l’accès au patrimoine de données financières en utilisant les nouvelles technologies.Concrètement, vous serez amené(e), sous la supervision de votre tuteur et/ou votre manager, à :Comprendre et expliciter des problématiques avec une orientation data Identifier les données à forte valeur et assurer la liaison avec les propriétaires de ces données Participer à la définition de la stratégie digitale du département Finance Participer aux réflexions d’automatisation de contrôle et de définition des scénarii de prédiction des risques Participer à la définition de l’offre de service du Data Lab et assurer la veille technologique  Et si c’était vous ?Vous préparez un Bac+5 en Ecole d’ingénieur, avec une spécialisation en Data Science Vous avez des compétences en programmation informatique : Python, SQL, R avec une appétence en SPARK Vous êtes organisé et avez une bonne communication écrite et orale Vous disposez d’une bonne capacité d’analyse et de synthèse  You’re fluent in english ? Vous êtes le candidat idéal !  Pensez à accompagner votre CV de votre planning de formation !Plus qu’un poste, un tremplinDès votre arrivée, vous serez intégré(e) dans nos équipes et apprendrez chaque jour aux côtés de nos experts qui vous accompagneront dans vos missions. Progressivement, vous gagnerez en autonomie sur vos projets pour faire de cette expérience un vrai accélérateur de carrière. Vous découvrirez également toute la diversité de nos métiers, dans un secteur qui évolue et innove en permanence.A la fin de vos études, diverses opportunités pourront s’offrir à vous, en France et à l’international.Pourquoi nous choisir ?Chez Société Générale, nous sommes convaincus que les personnes sont moteurs du changement, et que le monde de demain sera fait de toutes leurs initiatives, des plus petites aux plus ambitieuses.Que vous nous rejoigniez pour quelques mois, quelques années ou toute votre carrière, ensemble nous avons les moyens d’avoir un impact positif sur l’avenir. Créer, oser, innover, entreprendre font partie de notre ADN.Si vous aussi vous souhaitez être dans l’action, évoluer dans un environnement stimulant et bienveillant, vous sentir utile au quotidien et développer ou renforcer votre expertise, nous sommes faits pour nous rencontrer !Vous hésitez encore ? Sachez que nos collaborateurs peuvent s’engager quelques jours par an pour des actions de solidarité sur leur temps de travail : parrainer des personnes en difficulté dans leur orientation ou leur insertion professionnelle, participer à l’éducation financière de jeunes en apprentissage ou encore partager leurs compétences avec une association. Les formats d’engagement sont multiples.Niveau hiérarchiqueNon pertinentType d’emploiCDD ou mission ponctuelleFonctionTechnologies de l’informationSecteursTechnologies et services de l’informationInternetBanques",NA,https://fr.linkedin.com/jobs/view/data-scientist-h-f-at-soci%C3%A9t%C3%A9-g%C3%A9n%C3%A9rale-1837575919?refId=7b704d4a-2fa7-4b17-96f6-1f879b8cd0a9&position=12&pageNum=0&trk=public_jobs_job-result-card_result-card_full-click,Société Générale,2020-05-04
Data scientist,Gennevilliers,"Data scientist1er groupe bi-média de France en audience print-digital, Prisma Media est aussi l'acteur N°1 en presse magazine et en audience vidéo. Un leadership qui assure à Prisma Media un potentiel optimal d'audience de plus de 40 millions de personnes chaque mois sur ses différents médias. Avec un portefeuille de 25 marques incontournables, le groupe est présent sur les principaux segments grand public (féminin, cuisine, télé, people, découverte, économie…). Porté par la mission de devancer les besoins et envies de ses lecteurs et utilisateurs sur tous les supports, Prisma Media adopte une stratégie offensive de développement et d'innovation dans les secteurs en forte croissance tels que la monétisation de la data, la vidéo et le mobile, avec une ambition d'avoir toujours UN MÉDIA D'AVANCE. Rattaché(e) au manager du service BI / Analytics / Data science, vous intervenez en tant que Data Scientist afin de développer l’expertise data science chez Prisma Media.Ce service a pour vocation d'optimiser l’utilisation des données client et business par les différents services de l’entreprise, pour aider à la prise de décisions, améliorer la compétitivité de l’entreprise et participer activement à la transformation digitale. Tout cela s’effectue au travers des deux leviers que sont l’activité Analytics (BI) et la Data science.Missions Vous créez de la valeur autour de la data en utilisant des techniques de machine learning et de data visualization Vous menez des projets passionnants et innovants autour de la data et de l’IA ayant un fort impact sur le business : prévision des ventes, prédiction de la valeur client, optimisation des enchères publicitaires, étude élasticité prix, … Vous intervenez sur l’ensemble du projet : cadrage, traitement des données, modélisation et déploiement des modèles Vous collaborez avec l’ensemble des départements (pôles marques, marketing, RH, régie publicitaire, …) en les accompagnant dans l’identification de leurs besoins et la structuration de la problématique, ainsi que dans l’appropriation des analyses et des modèles Vous collaborez avec les équipes IT pour la mise en production des modèles Vous apportez une aide à la décision qui s’appuie sur les enseignements tirés des analyses et vous fournissez des recommandations actionnables aux métiers Vous intervenez notamment sur les données issues de la diffusion (des magazines), du trafic digital et de la base CRM (Users accounts qui représente environ 2 Millions d’utilisateurs actifs et 3 Millions d’utilisateurs flottants) Vous assurez une veille technologique sur les solutions de Machine Learning et les solutions de gestion de données, les tendances et nouvelles pratiques Vous respectez l’éthique en matière d’usage de la data.Profil RecherchéDe formation supérieure (de type BAC+5, École d’Ingénieur ou équivalent universitaire Master), vous disposez de solides connaissances techniques en matière de data et avez également une réelle aptitude à comprendre les enjeux business et plus particulièrement ceux engendrés par la data. Vous disposez d’une expertise dans le domaine de la data science et des statistiquesVous possédez une expérience professionnelle de 3-5 ans minimum dans la conception de modélisations et d’un écosystème data au sein de systèmes complexes sur un grand volume de données et de trafic. Vous maîtrisez parfaitement les techniques de data science et de machine learning (apprentissage supervisé et non-supervisé dont gradient boosting, réseaux de neurones, clustering, réduction de dimensions, séries temporelles, statistiques avancées)Vous êtes familier avec les méthodes agile (SCRUM / Kanban) et le cycle de vie du produit / projet.Au-delà de vos compétences techniques, vous avez une approche business-centric.Une connaissance des nouvelles réglementations de protection, et exploitation des données (GDPR, data cleaning, data delivery) serait un plus.Vous êtes un bon communicant et avez la capacité de présenter des notions complexes de manière simple et claire. Vous appréciez le travail en équipe et collaborer de manière transverse.Compétences Techniques Python (NumPy, SciPy, Pandas, Scikit-Learn) Compétences cloud AWS ou GCP Git Bases de données Oracle / SQL NoSQLVotre future entreprise ?Vous vous demandez qui se cache derrière GEO, Télé Loisirs, Femme Actuelle, Capital Gala, Voici et une quinzaine d’autres titres ? C’est Prisma Media, Leader Historique De La Presse Magazine, Désormais Une Entreprise Full Media Print, Digital, Vidéo Forte De1,5 millions d’abonnés à nos magazines  80 millions de magazines vendu par an Plus de 30 Millions de visiteurs uniques par mois sur nos sites Web Son appartenance au Groupe Bertelsmann Leader mondial dans le domaine des Media (M6, RTL, BMG, Freemantle…) Les petits plus chez nous ?9 semaines de congés payés / RTT, 13ème mois, Participation, Télétravail possible  4 abonnements magazines print au choix dans notre catalogue ainsi que tous les magazines en digital Des locaux attrayants : ZenZone (fauteuil massant, hamac), jardin, terrasses, Ping-pong, babyfoot, Wifi à volonté… Une conciergerie : pressing, coiffeur, boutique…  Café et thé gratuits, cantine de qualité avec des produits de saisons cuisinés sur place 90% de nos collaborateurs sont heureux dans leur job (source : Enquête Bertelsmann 2019) Des formations & conférences mensuelles sur des thématiques diverses : réseaux sociaux, développement personnel, intelligence artificielle…  Des events annuels : Garden party, journées Vis ma vie…  Prisma Media propose tous ses postes aux personnes en situation de handicap en privilégiant une logique de compétence et d'emploi pérenne. Le groupe est signataire de la Charte de la Diversité et partenaire de l'association Adapt.Exercice de vos droitsConformément à la réglementation en vigueur, vous pouvez exercer vos droits d'accès, de rectification, d'opposition, de suppression, de limitation du traitement, et à la portabilité des données à caractère personnel, en adressant votre demande au DPO du Groupe Prisma Media, soit à dpo@prismamedia.com soit par courrier à Prisma Media - DPO, 13 Rue Henri Barbusse. 92230 Gennevilliers.Entreprise: Prisma Media SNCPays: FranceEtat/Région: Hauts-de-SeineVille: GENNEVILLIERSCode Postal: 92230Emploi ID: 60334Date: 22 avr. 2020LieuGENNEVILLIERS, 92, FR, 92230#job-location.job-location-inline { display: inline; }Segment de l’offre d’emploi:  Database, Neurology, Scientific, Scientist, Oracle, Engineering, Healthcare, Technology, ScienceNiveau hiérarchiquePremier emploiType d’emploiTemps pleinFonctionIngénierieTechnologies de l’informationSecteursTechnologies et services de l’informationLogiciels informatiquesInternet",NA,https://fr.linkedin.com/jobs/view/data-scientist-at-gruner-%2B-jahr-gmbh-1835521404?refId=7b704d4a-2fa7-4b17-96f6-1f879b8cd0a9&position=17&pageNum=0&trk=public_jobs_job-result-card_result-card_full-click,Gruner + Jahr GmbH,2020-05-04
Data Scientist,Paris,"Bonjour,     Je suis actuellement en cours de développement d'un projet de start-up innovante, et aux perspectives intéressantes.   Il s'agit d'un projet basé sur les capacités de l'Intelligence Artificielle a analyser et comparer de grandes quantités de données.       N'ayant aucune compétence dans ce domaine là, je suis à la recherche d'un associé de long terme en mesure de mener à bien la partie technique du projet.       Profile recherché :       - Jeune (< 35 ans)   - Motivé à l'idée de créer et développer un projet   - Ambitieux - Leader   - Langues : Francais et Anglais   - Disponible rapidement       Compétences recherchées :       - Data scientist/Data engineer   - Compétences techniques suffisantes pour se faire une vision globale du projet afin d'estimer :                 < Quel type de personne/compétence nous avons besoin                 < Le budget nécessaire à la réalisation technique du projet (Datas, serveurs, etc...)                 < Temps approximatif avant d'obtenir une preuve de concept       - Être responsable d'un projet : gérer une équipe d'ingénieurs afin de mener le projet à bien   - Sens du commerceNiveau hiérarchiqueManagerType d’emploiTemps pleinFonctionIngénierieManagement de projetSecteursConseil en managementCommerce et développement international",NA,https://fr.linkedin.com/jobs/view/data-scientist-at-projet-start-up-1843826720?refId=7b704d4a-2fa7-4b17-96f6-1f879b8cd0a9&position=19&pageNum=0&trk=public_jobs_job-result-card_result-card_full-click,Projet Start-up,2020-05-04
Data Scientist (H/F),Paris,"DescriptionQui sommes-nous ?GroupM, leader mondial en conseil et en achat d’espaces publicitaires a pour activité principale l’accompagnement des annonceurs dans la promotion de leurs marques.GroupM est présent dans 80 pays via des réseaux internationaux et travaille avec des clients de renom dans des secteurs d’activité diversifiés tels que le Luxe, l’Automobile, l’Agroalimentaire, les Services ...En France, GroupM est présent au travers des agences KR Wavemaker, MediaCom, Mindshare, Neo et Keyade (1000 collaborateurs).MissionsEn tant que Data scientist, vous interviendrez sur les différents projets data science, destinés à mesurer l’impact des principaux leviers marketing sur la performance des annonceurs.Dans Ce Cadre, Vous Aurez Comme Missions De Conduire des réunions de cadrage : Prise de Briefs, définition des KPIs, étude faisabilité Être le point central dans la collecte, l’analyse, la compréhension et l’utilisation des données Être garant de la qualité des données provenant de différentes sources Mener un projet de modélisation de bout en bout (Réalisation de modèles économétriques/statistiques, analyse des résultats, restitution client…) Mettre en place des modèles de machine Learning Assurer l’automatisation de ces modèles, notamment par l’intermédiaire de structures de récupération de données industrialisées Participer aux projets R&D et contribution à l’innovation de nouvelles méthodes (Machine learning, modèles ad hoc Garantir la visualisation et la communication des résultats auprès des agences et de leurs clients annonceurs Comprendre les enjeux métiers et identifier de nouvelles opportunités businessProfil Formation Bac+5 type école d’ingénieur ou équivalent universitaire avec une spécialisation mathématiques appliquées et statistiques ou/et informatique Vous avez au moins 2 ans d’expérience dans un poste similaire Maitrise de l’outil R/R shiny Compétences en économétrie et datamining : Régressions, classification et clustering Bonne compréhension des techniques de Machine Learning Maitrise d’au moins un langage de programmation orienté objet : Python, Scala Compétences en manipulation et gestion de base de données (SQL, no SQL) Calcul numérique et algorithmes d’optimisation Vous êtes dynamique, autonome et force de proposition Vous maitrisez l’anglais, avec un goût prononcé pour le marketing et les médiasNiveau hiérarchiquePremier emploiType d’emploiTemps pleinFonctionIngénierieTechnologies de l’informationSecteursMarketing et publicitéInternetConseil en management",NA,https://fr.linkedin.com/jobs/view/data-scientist-h-f-at-groupm-france-1651791954?refId=7b704d4a-2fa7-4b17-96f6-1f879b8cd0a9&position=23&pageNum=0&trk=public_jobs_job-result-card_result-card_full-click,GroupM France,2020-05-04
Data Scientist Confirmé(F/H),Paris,"La Direction du Contrôle Interne d’Allianz France recherche son(sa) futur(e) Data Scientist pour rejoindre le service Data & Pilotage des contrôles.      En tant que Data Scientist vous serez amené(e) à :   Développer des algorithmes de détection d’anomalies sur l’ensemble des marchés couverts par Allianz ; Travailler en collaboration avec les opérationnels pour définir les nouveaux points de contrôles automatisables ; Contribuer à l’industrialisation des algorithmes de détection sur la Data Science Platform du groupe Allianz ; Réfléchir plus largement à l’utilisation de la Data Science au sein du Contrôle Interne, notamment pour  la LAF&LAB Piloter différents projets transverses de mise à disposition des données Etre en veille permanente sur le développement de la Data Science, des startups avec lesquelles nous pourrions collaborer et repérer les données externes exploitables     Vous êtes la personne idéale si :    - Vous avez 3 à 5 ans d’expérience avec un Bac+5 avec un profil école d’ingénieur ou université avec une spécialisation en Statistiques, Mathématiques appliquées, Data Science ou Actuariat.   - Vous avez de fortes compétences en programmation (Python, Spark, SAS serait un plus) et en Data Science (Apprentissages supervisés et non supervisés, NLP-OCR,..)   Une bonne maitrise du milieu de l’assurance et des techniques actuarielles serait un plus.   Vous êtes orienté(e) résultats et faites preuve de réactivité, esprit d’équipe et curiosité ?   N’attendez plus et postulez !    Poste basé à Paris la DéfenseNiveau hiérarchiqueConfirméType d’emploiTemps pleinFonctionTechnologies de l’informationIngénierieGestionSecteursAssurances",NA,https://fr.linkedin.com/jobs/view/data-scientist-confirm%C3%A9-f-h-at-allianz-france-1812115704?refId=7b704d4a-2fa7-4b17-96f6-1f879b8cd0a9&position=24&pageNum=0&trk=public_jobs_job-result-card_result-card_full-click,Allianz France,2020-05-04
Data Analyst-Scientist-(H/F),Puteaux,"Vos missions au quotidienVous savez « faire parler » les données pour créer de la valeur ? Vous comprenez les problèmes et enjeux métiers et êtes capables de modéliser plusieurs approches pour y répondre ?Rejoignez-nous ! En tant qu’Alternant Data Analyst-Scientist, vous transformez les données brutes en outils d’aide à la décision. Vos missions s’articuleront principalement autour de la collecte et de la modélisation de données.Concrètement, vous serez amené(e), sous la supervision de votre tuteur et/ou votre manager, à :Participer à l’identification et la qualification des use cases analytiques  Prendre en charge le cadrage, le suivi, le planning, l’animation des projets « Analytics », et la communication auprès des clients internes  Assurer l’interface entre les différents acteurs et une veille sur les sources de données internes et externes Proposer des solutions d’extraction et d’exploitation des données  Concevoir des tableaux de bords (dataviz) et des modèles de données (Data model)  Assister et former les clients internes à l’utilisation et la maîtrise des solutions proposées Et si c’était vous ?Vous préparez un Bac+5 en Ecole d’ingénieur, plus précisément en Data Science Vous avez des compétences en programmation informatique : Python, R, C++ Vous maîtrisez l’algorithmie et la gestion des bases de données : SQL, noSQL, MapReduce, Hadoop Vous avez des connaissances en machine Learning, analyse prédictive à partir de différentes bases de données  Vous êtes autonome, responsable et pragmatique ?  You’re fluent in english ? Vous êtes le candidat idéal !  Pensez à accompagner votre CV de votre planning de formation !Plus qu’un poste, un tremplinDès votre arrivée, vous serez intégré(e) dans nos équipes et apprendrez chaque jour aux côtés de nos experts qui vous accompagneront dans vos missions. Progressivement, vous gagnerez en autonomie sur vos projets pour faire de cette expérience un vrai accélérateur de carrière. Vous découvrirez également toute la diversité de nos métiers, dans un secteur qui évolue et innove en permanence.A la fin de vos études, diverses opportunités pourront s’offrir à vous, en France et à l’international.Pourquoi nous choisir ?Chez Société Générale, nous sommes convaincus que les personnes sont moteurs du changement, et que le monde de demain sera fait de toutes leurs initiatives, des plus petites aux plus ambitieuses.Que vous nous rejoigniez pour quelques mois, quelques années ou toute votre carrière, ensemble nous avons les moyens d’avoir un impact positif sur l’avenir. Créer, oser, innover, entreprendre font partie de notre ADN.Si vous aussi vous souhaitez être dans l’action, évoluer dans un environnement stimulant et bienveillant, vous sentir utile au quotidien et développer ou renforcer votre expertise, nous sommes faits pour nous rencontrer !Vous hésitez encore ? Sachez que nos collaborateurs peuvent s’engager quelques jours par an pour des actions de solidarité sur leur temps de travail : parrainer des personnes en difficulté dans leur orientation ou leur insertion professionnelle, participer à l’éducation financière de jeunes en apprentissage ou encore partager leurs compétences avec une association. Les formats d’engagement sont multiples.Niveau hiérarchiqueNon pertinentType d’emploiCDD ou mission ponctuelleFonctionTechnologies de l’informationSecteursTechnologies et services de l’informationInternetBanques",NA,https://fr.linkedin.com/jobs/view/data-analyst-scientist-h-f-at-societe-generale-corporate-and-investment-banking-sgcib-1835352943?refId=7b704d4a-2fa7-4b17-96f6-1f879b8cd0a9&position=25&pageNum=0&trk=public_jobs_job-result-card_result-card_full-click,Societe Generale Corporate and Investment Banking - SGCIB,2020-05-04
