title,localisation,desc,note,link,entreprise,date
DATA SCIENTIST - STATISTICIEN (H/F),Nantes,"Date de publicationRéférenceA03379606/03/2020Date limite de dépôt des candidaturesFamille professionnelleInformatique / Technologienon renseignéNiveau d'expérienceNiveau de formationBAC + 4 validé, BAC + 5 validé ou en coursnon renseignéNature du contratLocalisation du posteNANTES (44) - LOIRE-ATLANTIQUECDIPrésentation de la sociétéEuro Information, filiale Informatique du groupe de bancassurance Crédit Mutuel, conçoit, réalise, maintient et exploite un système d’information commun utilisé par le Groupe.Les activités de développement et de production informatique au niveau national et international sont assurées par environ 3500 salariés répartis sur plusieurs sites géographiques au niveau national : Strasbourg, Nancy, Dijon, Orléans, Lyon, Lille, Cergy, Val de Fontenay, Paris et Nantes.Retrouvez l'ensemble de nos films métiers sur : https://www.e-i.com/fr-fr/videosMission principaleBasée à Nantes, L’équipe Data, Statistique Et Machine Learning Est Chargée Pour Le Groupe Crédit Mutuel Et Ses Filialesde l'élaboration des modèles prédictifs dans tous les domaines de la bancassurance,du développement des modèles de risques de crédit, de risque de taux et de risques opérationnels dans le cadre de la réglementation prudentielle bancaire,de la mise en œuvre de méthodes avancées en data science pour améliorer la connaissance client et la performance commerciale,des études statistiques,de la veille technologique, du conseil et de l’accompagnement dans le domaine de la statistique, du machine learning et du Big Data, en ce qui concerne les méthodes théoriques et les outils logiciels.Cette équipe travaille en collaboration avec les équipes informatiques et les utilisateurs concernés : Direction des Risques, Direction Commerciale, Gestion actif-passif, etc.Activités et tâches spécifiquesEn Évoluant Dans Cette Équipe, Vous Pourrez Être Amené à Travailler Sur Tous Les Sujets Traités Par L’équipe, Dans Des ActivitésD’analyse des données et des modèles existants,De modélisation par des méthodes variées de statistique et de machine learning,D’évaluation et de documentation des modèles élaborés,De réponse aux audits de l’ACPR (Autorité de Contrôle Prudentiel et de Résolution) et de la BCE (Banque Centrale Européenne),De réflexion, d’expérimentation et de mise en œuvre des outils d’analyse des Big Data et de la data en général.Connaissances et compétencesVous avez un diplôme Bac+5 en statistique ou mathématiques appliquées (Master 2, ENSAI, ENSAE, ISUP, école d’ingénieur).Vous avez de bonnes connaissances et un fort intérêt pour la statistique, le machine learning et l’analyse des données. Vous maîtrisez un logiciel de data science parmi R, Python, et éventuellement SPSS ou SASUne connaissance des environnements Big Data (Hadoop, Spark…) est un plus.Vous êtes doté de capacités et de goût pour l’analyse des chiffres et l’investigationUne bonne pratique de l’anglais est souhaitable.Savoir-être - savoir-faireVous avez des qualités de persévérance, de rigueur, de précision et de rédaction.Vous aimez travailler en équipe et communiquer.Vous êtes curieux, motivé, autonome et vous savez faire preuve d'initiative et de réactivité.Autres informationsLe poste basé à Nantes est à pourvoir en CDI dès que possible.Vous bénéficierez d’avantages « Convention Collective Banque » comme :13ème mois,RTT,Prime d’intéressement et de participation,Abondement,Conditions bancaires avantageuses,Régime de Frais de Santé et de Retraite très attractif,Et encore plein d’autres avantages à découvrir…Vous évoluez dans un environnement stimulant basé sur un management de proximité. Un Groupe qui s’engage pour ses salariés par la formation et l’évolution professionnelle.Vous recherchez un projet innovant ? Alors Rejoignez la Team EI en postulant!Niveau hiérarchiquePremier emploiType d’emploiTemps pleinFonctionIngénierieTechnologies de l’informationSecteursTechnologies et services de l’informationLogiciels informatiquesBanques",0,https://fr.linkedin.com/jobs/view/data-scientist-statisticien-h-f-at-euro-information-1773566840?refId=2ad73be1-9f2d-4192-82f0-8e04f2aee1d9&position=9&pageNum=4&trk=public_jobs_job-result-card_result-card_full-click,Euro-Information,NA
Senior Statistician,France,"Company DescriptionWe are the company that cares – for our staff, for our clients, for our partners and for the quality of work we do. A dynamic, global company founded in 1995, we bring together more than 2,000+ driven, dedicated and passionate individuals. We work on the frontline of medical science, changing lives, and bringing new medicines to those who need them.Job DescriptionReporting to the Director of Biostatistics, the Senior Statistician is an integral part of our team here at PSI. If you have experience in clinical research, understand SAS programming principles and concepts, and have a good knowledge of statistical methods, apply today!Primary ResponsibilitiesLeading all biostatistics activities related to clinical trials as responsible project statisticianCommunication line for project teams, clients and vendors on statistical questionsDevelopment and review of statistical sections of protocols, including sample size calculationsDevelopment of statistical analysis plansDevelopment and documentation of analysis database structures (i.e. SAS analysis data set structures)Development of SAS program requirements and specificationsSAS programming and program validationReview and QC of statistical deliverables (tables, listings, figures, etc.)Performing statistical analysis and reporting resultsProviding consultation on experimental design, statistical methods and approaches for the purpose of assessing safety and efficacy of drug productsLiaison with DM on statistical questions related to data issues, including coordination of data transfers from DM to StatisticsCorporate/Departmental AssignmentsParticipation in bid defense meetings and kick-off meetingsCommunication line for project teams, including statisticians and SAS ProgrammersCommunication line for customer on statistical questionsCommunication line for vendors on statistical questionsTrainingConduct of project-specific training of statisticians and SAS programmersCoaching and training of statisticians (non-project-related)Preparation and delivery of presentations at investigators' meetingsQuality AssurancePreparation for and attendance at internal and third-party study audits pertinent to StatisticsPreparation of the answers to the internal/external audits findings/recommendations, and follow-up on and resolution of audit findingsParticipation in the development of guidelines, procedures and other Quality Systems Documents (QSDs) pertinent to activities of the Biostatistics department QualificationsMinimum Education:MSc in Statistics or equivalentExperienceStrong industry experience in clinical research, biostatistics and SAS programmingExpert knowledge and understanding of the statistical principles, concepts, methods, and standards used in clinical researchVery good knowledge and understanding of the SAS programming languageStrong ability to apply a range of advanced statistical techniques in support of clinical research studies and to analyze, interpret, and draw conclusions from complex statistical informationStrong ability to consult with clinical investigators, interpret research requirements, and determine statistical analysis strategiesStrong ability to represent biostatistics in bid defensesStrong knowledge of relevant regulations and guidelines (e.g. FDA, EMA, ICH)SkillsExcellent presentation and communication skillsAdvanced knowledge of SAS softwareGood knowledge of MS office softwareAdvanced knowledge of CDISC ADaM IG 1.0 or later, define 1-0-0.xml and define 2-0-0.xml specificationsKnowledge of CDISC SDTM IG 3.1.3 or later and nQuery Advisor software is a plusAdditional InformationMake the right call and take your career to a whole new level. Join the company that focuses on its people and invests in their professional development and success.Job SummaryParis, France Full-timeNiveau hiérarchiqueConfirméType d’emploiTemps pleinFonctionÉtudes/rechercheAnalysteTechnologies de l’informationSecteursÉtudes/rechercheBiotechnologieIndustrie pharmaceutique",0,https://fr.linkedin.com/jobs/view/senior-statistician-at-psi-cro-1792655181?refId=2ad73be1-9f2d-4192-82f0-8e04f2aee1d9&position=10&pageNum=4&trk=public_jobs_job-result-card_result-card_full-click,PSI CRO,NA
Chargé / Chargée d'études statistiques,Le Mans,"Dans le cadre de son développement sur les marchés affinitaires (automobile et non automobile) en France et en Europe, la Direction Affinitaire et Partenariats recherche un responsable d'études statistiques et actuarielles.Au sein de la Direction Technique et Pilotage Economique, vous serez rattaché(e) au manager de l'actuariat.MissionsVous contribuez à l'élaboration des tarifs (modélisations mathématiques, techniques nouvelles) sur l'ensemble des familles de produits de l'affinitaire automobile et non automobile de la Direction Affinitaire et Partenariats, et ce dans le respect de la politique de souscription.Dans le cadre des missions qui vous sont confiées, vous assurez le suivi technique de l'activité France et Europe en utilisant, et améliorant si besoin, les méthodes et outils de pilotage en place.Vous assurez un suivi statistique poussé de la sinistralité, notamment par des modèles ad-hoc, apportant ainsi une valeur ajoutée aux clients et partenaires de la Direction Affinitaire et Partenariats sur les programmes souscrits.Vous participez, le cas échéant, aux préconisations pour l'amélioration de la rentabilité du programme et prenez part aux échanges avec le client / partenaire.Vous pourrez être amené à participez au calcul des provisions de sinistres en lien avec la comptabilité technique et le pilotage économique de la Direction Affinitaire et Partenariats.Vous serez le référent technique sur le périmètre qui vous sera confié (affaire, partenaire, garantie, pays).Niveau hiérarchiqueConfirméType d’emploiTemps pleinFonctionÉtudes/rechercheAnalysteTechnologies de l’informationSecteursIndustrie automobileAssurancesServices financiers",0,https://fr.linkedin.com/jobs/view/charg%C3%A9-charg%C3%A9e-d-%C3%A9tudes-statistiques-at-mma-assurances-groupe-cov%C3%A9a-1831409729?refId=2ad73be1-9f2d-4192-82f0-8e04f2aee1d9&position=11&pageNum=4&trk=public_jobs_job-result-card_result-card_full-click,MMA Assurances - Groupe Covéa,NA
TECHNICIEN STATISTICIEN H/F (ACTUARIAT MODELES STATISTIQUES/DONNEES MODELES STATISTIQUES),Paris,"Métier : ACTUARIAT MODELES STATISTIQUES/DONNEES MODELES STATISTIQUES Type de Contrat : CDD ALTERNANCE Description du poste : Vous intégrez notre département Développement Assurances Emprunteur et Prévoyance individuelle Europe, au sein de la Business Unit BPCE Activité Retraite Emprunteur Europe, où vous serez amené(e) à : - Intégrer et qualifier des données externes à l'entreprise grâce à une combinaison de plusieurs outils ou technologies (EXCEL/ACCESS VBA, SAS, outils ORACLE (sqldeveloper, sqlloader …), Robotic Process Automation, outils et process maison) avec écriture des documentations afférentes ; traiter des données sur les assurés: réalisation de requêtes et analyse des fichiers, documentation, participation à la qualification des données sous BO, ACCESS et SAS ; - créer, maintenir, améliorer, documenter, des modules de calcul actuariels ou états statistiques sous EXCEL/ACCESS VBA, SAS. - création, maintenance, amélioration, documentation, de modules de calcul actuariels ou états statistiques sous EXCEL/ACCESS VBA, SAS Vous êtes issu(e) d'une formation supérieure de type MIAGE ou Master 1 et 2. Afin de mener à bien vos missions, vous serez doté(e) des compétences professionnelles suivantes : - capacité à structurer et documenter les projets informatiques - capacité à comprendre les formules mathématiques - autonomie et capacités relationnelles - approche pragmatique et réactive face aux demandes - Capacité à être rapidement opérationnel sous EXCEL/ACCESS VBA, SAS, BO Vous souhaitez rejoindre une entreprise dynamique, leader en Assurance de Personnes et reconnue pour son accompagnement des alternants avec l'obtention du label HAPPY TRAINEES en 2019 ? N'hésitez plus et candidatez dès maintenant ! Ville : Paris Niveau d'études min. requis : Bac+3Niveau hiérarchiqueConfirméType d’emploiTemps pleinFonctionÉtudes/rechercheAnalysteTechnologies de l’informationSecteursBanquesAssurancesServices financiers",0,https://fr.linkedin.com/jobs/view/technicien-statisticien-h-f-actuariat-modeles-statistiques-donnees-modeles-statistiques-at-cnp-assurances-1799516412?refId=2ad73be1-9f2d-4192-82f0-8e04f2aee1d9&position=12&pageNum=4&trk=public_jobs_job-result-card_result-card_full-click,CNP ASSURANCES,NA
Statisticien en alternance (H/F),Paris,"Cette offre d’emploi est fournie par Pôle emploi DescriptionVous interviendrez en appui à l'équipe Pilotage de la Production et de la Performance métiers sur différents sujets : - Analyse des résultats de production et de performance et mise en place de mesures d'anticipation des flux entrants pour l'ensemble des droits ; - Gestion des données de l'observatoire des fragilités Grand Nord en binôme avec un alternant du Département Pilotage de la Relation Assurés et dans ce cadre participation à des cellules techniques nationales ; - Construction et alimentation de tableaux de reporting pour assurer le suivi de la performance des différents processus de production retraite ; - Analyses statistiques des données de production du domaine de la Carrière et de la Retraite ; - Réalisation de différents documents d'analyse et d'anticipation. L'employeur s'engage à respecter les mesures de protection des salarié(e)s et à procéder aux entretiens de pré-embauche par voie dématérialisée.PROFIL SOUHAITÉExpérienceDébutant acceptéSavoirs et savoir-faireAdapter les outils de traitement statistique de donnéesDéfinir les méthodes et les outils de traitement de l'informationPrésenter et diffuser les résultats des études réaliséesRéaliser une étudeRédiger l'information produite (études, synthèses, rapports, bulletins, ...) et établir des prévisions, des évaluations, des recommandations, des perspectives, ...Savoir-être professionnelsSens de la communicationSens de l’organisationRéactivitéFormationsBac+3, Bac+4 ou équivalentsSource: Pole emploi (https://www.pole-emploi.fr)Niveau hiérarchiqueConfirméType d’emploiTemps pleinFonctionÉtudes/rechercheAnalysteTechnologies de l’informationSecteursTechnologies et services de l’informationRecrutement Banques",0,https://fr.linkedin.com/jobs/view/statisticien-en-alternance-h-f-at-cnav-1833769629?refId=2ad73be1-9f2d-4192-82f0-8e04f2aee1d9&position=13&pageNum=4&trk=public_jobs_job-result-card_result-card_full-click,CNAV,NA
ANALYSTE DÉVELOPPEUR EN STATISTIQUES (H/F),Strasbourg,"Présentation de la sociétéEuro-Information, filiale Informatique du groupe Crédit Mutuel Alliance Fédérale, conçoit, réalise, maintient et exploite un système d’information commun utilisé par le Groupe.Les activités de développement et de production informatique au niveau national et international sont assurées par environ 3200 salariés répartis sur plusieurs sites géographiques au niveau national : Strasbourg, Nancy, Dijon, Orléans, Lyon, Lille, Cergy, Val de Fontenay, Paris et Nantes.Mission principaleAu Sein Du Secteur Des Solutions Cognitives, Dans Un Environnement Innovant, Rejoignez L’équipe Composants Intégration Qui a Pour Mission l’intégration des solutions cognitives dans le SI du groupe à destination des chargés de clientèles ou des clients. la supervision, le développement, la documentation des composants technologiques. la création de nouveaux outils de suivis, de statistiques, de monitoring de performance des solutions.Selon les projets, ces composants se déclinent dans technologies différentes : C#, Angular JS, SQL Serveur, NOSQL….Activités et tâches spécifiquesEn tant qu’analyste développeur, vos missions seront les suivantes : Concevoir et rédiger des spécifications fonctionnelles, applicatives, et techniques liés aux statistiques Développer des applications et des interfaces utilisateurs présentant des statistiques et indicateurs de performances. Organiser la recette des solutions applicatives, gérer les demandes d’évolution, suivre la production Travailler en mode projet dans le respect du Système de Management de la Qualité. Créer et alimenter des bases de donnéesConnaissances et compétencesVous maîtrisez les développements SQL, les bases de données et vous connaissez C# et ASP .NET. Des connaissances dans les outils décisionnels (Master Focus, Vertica, WebFocus) seraient un plus. Vous connaissez ou êtes curieux de connaitre la méthodologie de développement agile.Savoir-être - savoir-faireDiplômé d’un bac +4/+5 dans le domaine informatique ou scientifique, vous disposez d’une première expérience sur un poste équivalent.Vous aimez les défis techniques et apprendre de nouveaux outils ou langages. Vous êtes reconnu pour vos qualités relationnelles avec les utilisateurs ainsi que vos collègues.Vous avez le souci du respect des normes et standards qualité.On dit de vous que vous êtes organisé et que vous avez l’esprit de synthèse. Dynamique, vous savez faire preuve d’initiatives.Autres informationsLe poste basé à Strasbourg (67), est à pourvoir en CDI dès que possible.Vous bénéficierez d’avantages « Convention Collective Banque » comme : RTT et congés supplémentaires Prime d’intéressement et de participation, Conditions bancaires avantageuses, Régime de Frais de Santé et de Retraite très attractif,Aimant les challenges, vous souhaitez travailler dans un environnement innovant sur des sujets en plein essor ? Alors n’hésitez plus : postulez !Niveau hiérarchiqueNon pertinentType d’emploiTemps pleinFonctionManagement de projetAnalysteTechnologies de l’informationSecteursTechnologies et services de l’informationLogiciels informatiquesBanques",0,https://fr.linkedin.com/jobs/view/analyste-d%C3%A9veloppeur-en-statistiques-h-f-at-euro-information-1450317006?refId=2ad73be1-9f2d-4192-82f0-8e04f2aee1d9&position=14&pageNum=4&trk=public_jobs_job-result-card_result-card_full-click,Euro Information,NA
"Chargé d'études statistiques prévisions, H/F, CDD",Niort,"Assistance routière, habitation, santé et prévoyance, voyage ou bien médicale, ""Le Groupe Inter Mutuelles Assistance (IMA) - (4100 salariés répartis en France et en Europe (Allemagne, Espagne, Italie, Portugal, Benelux et Maroc) propose une gamme complète de services pour garantir le bien_être et la satisfaction de ses bénéficiaires, toute l'année, de jour comme de nuit. La mission d'IMA Gie sur Niort est d'apporter une assistance humaine, médicale ou technique, 24h/24 et 7J/7 sur les activités historiques du Groupe (automobile et déplacement, habitat assistance aux personnes et voyage /médical ).Vous souhaitez rejoindre l'aventure ? c'est par ici.Au siège social d'IMA, les services garantissent aux décideurs du Groupe une vision réaliste et fidèle des prévisions d'activités et des prestations réalisées auprès de nos sociétaires et clients sur l'ensemble des sites du Groupe, à l'échelle internationale. Les équipes de Chargé(e) d'études statistiques sont des maillons importants de la prise de décision stratégique sur le plan commercial et financier : il s'agit de maîtriser la qualité des services rendus en identifiant les anomalies de sous / sur qualité.Au Sein De L'équipe "" Contrôle De Gestion De Production "", En Charge Des Prévisions Et Du Suivis D'activité Des Différentes Directions Opérationnelles, Vous Aurez Pour Principales Missions DeRéaliser les analyses demandées par les clients internes ou les métiers sur l'activité produite par les plateaux d'assistance Identifier les données à collecter (type de données, périodicité...) et choisir l'outil adapté pour mener l'analyse Evaluer et choisir les méthodes statistiques à utiliser pour calculer et analyser les informations récoltées Identifier les biais d'analyse (fausses données, données en écart...) et épurer la base de données récoltées Synthétiser les données collectées et choisir les modes de représentation les plus pertinents, et si besoin préparer les supports de réunion pour les présenter Faire preuve de pédagogie pour expliquer les analyses réaliséesParticiper à la production des prévisions d'activités et du budget d'activité des différents sites Mettre à jour les données d'historiques disponibles Identifier les particularités en termes de calendrier des journées à venir Rechercher les nouvelles informations et les intégrer aux calculs Lancer les programmes de projection et contrôler les résultatsNiveau hiérarchiqueConfirméType d’emploiTemps pleinFonctionÉtudes/rechercheAnalysteTechnologies de l’informationSecteursIndustrie automobileRecrutement Loisirs, voyages et tourisme",0,https://fr.linkedin.com/jobs/view/charg%C3%A9-d-%C3%A9tudes-statistiques-pr%C3%A9visions-h-f-cdd-at-inter-mutuelle-assistance-1819906438?refId=2ad73be1-9f2d-4192-82f0-8e04f2aee1d9&position=15&pageNum=4&trk=public_jobs_job-result-card_result-card_full-click,Inter Mutuelle Assistance,NA
Statisticien Analyste de données pour le DIM,Saint-Malo,"Offres d'emploi l'h pital et dans le secteur social et m dico-socialF d ration Hospitali re de France 2020 Nousrecherchons un(e) Statisticien Analyste de donn es pour le DIM. Activit :Contr le et coordination du circuit de l information et des envois vers lestutellesAnalyses statistiques (PMSI) pour les champs MCO, SSR et PSY, dans unobjectif d aide au pilotageExploitation de bases de donn es ayant pour finalit l aide l orientation etl arbitrage strat gique au sein du GHT.Description et valuation participant la qualit de l activit m dicale de ltablissement.Une fiche de poste d taill e est disponible au secr tariat de la DRH.Modalit s De CandidatureCe poste est ouvert aux techniciens et aux techniciens sup rieurshospitaliers titulaires, stagiaires et contractuels.CV et lettre de motivation envoyer par mail ou courrier :Centre Hospitalier de St MaloDRH1 rue de la Marne35400 SAINT MALOLocalisation : Centre hospitalier Saint-MaloType de contrat : CDD;D tachement;MutationNiveau hiérarchiqueConfirméType d’emploiTemps pleinFonctionÉtudes/rechercheAnalysteTechnologies de l’informationSecteursRecrutement Administration publiqueHôpitaux et centres de soins",0,https://fr.linkedin.com/jobs/view/statisticien-analyste-de-donn%C3%A9es-pour-le-dim-at-centre-hospitalier-saint-malo-fhf-1829739866?refId=2ad73be1-9f2d-4192-82f0-8e04f2aee1d9&position=16&pageNum=4&trk=public_jobs_job-result-card_result-card_full-click,Centre hospitalier Saint-Malo (FHF),NA
STATISTICIEN / CADRE SYSTEME D'INFORMATION H/F,Bobigny,"Contexte et enjeuxL’Assurance Maladie repose sur des valeurs de solidarité et d’égalité d’accès aux soins.La CPAM de Seine-Saint-Denis est un acteur majeur de la branche maladie de la Sécurité Sociale comptant environ 1500 agents. Plus de 97% de la population de ce département est assurée auprès du régime général.Organisme de droit privé avec une mission de service public, la Caisse a pour vocation de gérer les risques liés à la maladie, la maternité, l’invalidité, le décès, les accidents du travail et les maladies professionnelles. Elle gère 1.6 million de bénéficiaires et verse 3 milliards d’euros de prestations en moyenne par an.Au sein du service de la gestion du risque, la cellule Outils et Analyse (COA) poursuit deux objectifs principaux :Réaliser des études qui éclairent la politique de régulation de l'organisme dans des champs divers : évolution de la démographie médicale et des dépenses de santé ; accompagnement du déploiement de l'exercice coordonné (Centres de Santé, Maisons de santé pluriprofessionnelles, CPTS) ; contribution à l'objectif de pertinence et de prévention par la réalisation de profils destinés aux professionnels de Santé.Réaliser des requêtes permettant de contribuer au pilotage de l'organisme dans des champs divers : production, relation avec le public, lutte contre la fraude. Dans ce cadre, les agents de la COA sont également amenés à accompagner les services demandeurs dans la réalisation d'outils ""clé en main"".Dans Le Cadre D’un Remplacement, Nous RecrutonsUn statisticien / cadre système d’information (H/F) en CDIVotre missionAu sein de la Cellule Outils et Analyse, en tant que statisticien(ne) vous avez pour missions :De réaliser des études statistiques après avoir défini et le cas échéant élaboré la méthodologie adaptéeDe réaliser des études socio-économiques, démographiques, médico-administratives, permettant de mieux comprendre les déterminants de la dépense de santé (ex : évolution de la consommation d’antidiabétiques en Seine-Saint-Denis etc.) et de proposer des actions adaptéesDe réaliser à partir d’indicateurs pertinents des supports d’informations sur les dépenses de santé (profils PS par exemple)De réaliser des représentations graphiques, cartographiques des résultats de sortieD'élaborer des requêtes dans les bases informationnelles de l'Assurance Maladie (DIAM-Erasme, SNIIRAM,…) puis valider, fiabiliser et mettre à disposition les données pour faciliter leur utilisationD’apporter au service demandeur un soutien méthodologique à la réalisation des travaux comportant un aspect statistiqueVous devrez vous conformer aux exigences de la politique de sécurité des systèmes d’information de la CPAM.Votre profilDe formation statistique ou économie de la santé (minimum Licence professionnelle), vous avez déjà une expérience dans ces domaines, vous êtes autonome et rigoureux.Force de proposition en matière d’organisation ainsi qu’en matière d’analyse des données produites, vous faites preuve de qualités relationnelles et rédactionnelles.Vous savez réagir et organiser votre travail dans un temps contraint. Une aptitude au travail en équipe et aux évolutions organisationnelles est également requise.Vous connaissez les outils informationnels (base de données, langage SQL +) ainsi que les logiciels SAS et Mapinfo.La maîtrise des outils bureautiques (Excel notamment) et statistiques est exigée.Une connaissance de la législation Assurance maladie, ainsi que des matériels, systèmes d’exploitation et architecture du système informationnel de l’Assurance maladie serait fortement appréciée.La connaissance du PMSI serait un atout.Vous êtes également reconnu pour votre sens de la confidentialité.Informations complémentaires1onditions De Recrutement (soumis à La Convention Collective)35 heures de travail (et choix d’option RTT à définir) pour une rémunération à partir de 32470 € brut annuel selon profil (niveau 6 de la convention collective nationale)Avantages complémentaires (mutuelle, restauration d’entreprise, comité d’entreprise…)Dépôt De CandidatureMERCI DE CANDIDATER DIRECTEMENT A L'ADRESSEclick apply avec CV et lettre de motivation en intitulant l’objet du mail « Candidature offre CADRE STAT/04-20/AM».Dans le cadre de sa politique diversité, la CPAM de la Seine-Saint-Denis étudie, à compétences égales, toutes candidatures dont celles de personnes en situation de handicap.Le candidat retenu devra se conformer aux exigences de la Politique de Sécurité du Système d’Information de l’organisme. (cf «Livret sécurité du système d'information» figurant dans l’intranet – La CPAM – Sécurité du système d’information – Politique de sécurité du système d'information) .Niveau hiérarchiqueConfirméType d’emploiTemps pleinFonctionÉtudes/rechercheAnalysteTechnologies de l’informationSecteursTechnologies et services de l’informationRecrutement Services financiers",0,https://fr.linkedin.com/jobs/view/statisticien-cadre-systeme-d-information-h-f-at-assurance-maladie-1805945518?refId=2ad73be1-9f2d-4192-82f0-8e04f2aee1d9&position=17&pageNum=4&trk=public_jobs_job-result-card_result-card_full-click,Assurance Maladie,NA
Statisticien (actuaire) / Projections financières H/F,France,"Temps de travailTemps completDescription De La MissionL'Agirc-Arrco est le régime complémentaire de retraite de l'ensemble des salariés du secteur privé en France (18 millions de cotisants). Il verse environ 80 milliards d'euros de prestations à près de 13 millions de retraités. Il gère environ 60 milliards d'actifs financiers qui servent de réserves au régime.Dans le cadre d'un CDI, la Direction technique recrute un chargé d'études actuarielles et statistiques.Il/elle sera rattaché au service Etudes techniques dont la mission principale est d'assurer le pilotage technique et financier de l'Agirc-Arrco, en réalisant les projections des charges et des ressources à court, moyen et long terme. Ces projections ont notamment pour objectif d'éclairer les partenaires sociaux, pilotes du régime, dans leurs décisions. Elles sont également fournies aux administrations publiques (Conseil d'Orientation des Retraites, Direction de la Sécurité Sociale).Le service développe un modèle de microsimulation en vue de renforcer la qualité des prévisions et de disposer d'un outil unique de projection. Tous les membres du service seront donc amenés à travailler sur ce modèle qui remplacera les modèles existants.Les Principales Activités Du Statisticien Seront contribuer aux différents exercices de projections, à destination des partenaires sociaux et des administrations publiques. contribuer à l'actualisation des modèles existants dans le but de fiabiliser les projections actuelles. participer au développement du modèle de microsimulation et aux tests en vue de sa mise en production. établir les prévisions de volume d'activité, stabiliser et documenter le processus. travailler sur la mortalité différenciée selon le revenu, les résultats pourront être utilisés par les modèles actuels et par le modèle de microsimulation. Profil souhaitéExpériences / ProfilFormation Bac+5 en Statistiques / économétrie / économie.Expérience de 3 ans, idéalement dans le domaine de la protection sociale (une bonne connaissance de la législation retraite et / ou de la microsimulation serait appréciée).La maîtrise de SAS est indispensable. Celle de Python serait un plus.Aptitudes / QualitésAutonomie et rigueur.Fortes aptitudes au travail en équipe (partage de connaissance, curiosité pour le travail des autres).Dynamisme et réactivité.Capacités rédactionnelles (documentation des processus).Capacité à travailler dans des délais contraints. Critères candidat Niveau d'étudesBac+5 Spécialisation Economie  Mathématiques appliquées Niveau d'expérience min. requis3 ansNiveau hiérarchiqueConfirméType d’emploiTemps pleinFonctionÉtudes/rechercheAnalysteTechnologies de l’informationSecteursBanquesAssurancesServices financiers",0,https://fr.linkedin.com/jobs/view/statisticien-actuaire-projections-financi%C3%A8res-h-f-at-bourse-de-lemploi-1817878430?refId=2ad73be1-9f2d-4192-82f0-8e04f2aee1d9&position=18&pageNum=4&trk=public_jobs_job-result-card_result-card_full-click,BOURSE DE LEMPLOI,NA
