title,localisation,desc,link,date,entreprise,note
DATA SCIENTIST H/F,Saint-Cloud,"Description du posteUn plan de transformation ambitieux est lancé au sein du Groupement des Mousquetaires avec un horizon de 5 - 7 ans. Ce plan se compose d’un ensemble de programmes stratégiques et de projets qui touchent l’ensemble du système cœur de métier des enseignes. La Data est un programme à part entière de ce plan transformation et est piloté par le département Data Lab de la Stime que vous intégrerez.En effet, le Data Lab a la responsabilité de l'ensemble des projets BI et Data pour les enseignes et les fonctions d'appui du Groupement (Intermarché, Netto, Supply Chain, Immo Mousquetaires, ...) En tant que Data Scientist, vos missions principales seront de : Structurer et piloter la montée en compétences analytiques et data science au sein du GroupementFournir des recommandations stratégiques et prédictives permettant aux différentes Directions du Groupement sur la base du patrimoine de données existantes, et son croisement éventuel avec des données externes afin de mieux tirer les enseignements des actions réalisées : performances passées, facteurs d’influence et d’affiner leurs choix stratégiques et leurs tactiques commercialesConstruire des services à valeur ajoutée en s’appuyant sur les algorithmes et traitements Data à l’état de l’art, ou sur des développements spécifiques internesAutres MissionsParticiper à la structuration et au pilotage de l’équipe Data Science, dans le cadre défini par le Data Lab : interactions avec les autres directions, méthodes et outils, ressources clés à mobiliser (data miners, data analysts, data scientists), choix d’internalisation ou d’externalisation des activités et algorithmes : Cadrer les priorités des projets en cohérence avec les priorités des Directions des enseignes et des fonctions d'appui du Groupement :Identifier les données disponibles - internes et externes, amont et aval – pour réaliser les analyses, et s’assurer du développement des outils adaptés au SI du GroupementEtre force de proposition sur les situations où les analytics peuvent créer de la valeur pour les directions (études de prix, client, assortiments, digital), et leur proposer des analyses, et produits répondant à leurs enjeuxCadrer les analyses (modèles d’analyses, visualisation des analyses….), piloter leur réalisation et contrôler leur qualité et pertinence au regard des enjeux des DirectionsParticiper au maintien en compétences de l’équipe Data Science : veille technologique, formations internes Contribuer au déploiement une stratégie de gouvernance de la donnéeAccompagner la transformation digitale de l’entrepriseCartographier la Data disponible et organiser les stratégies de collecteAssurer et organiser l’accès aux données produites par l’équipe Data ScienceProfil candidatNiveau d'étude min.RequisBac + 5 Formation / Diplôme :6 - MASTER 2 Expérience Requise :de 5 à 7 ans Compétences TechniquesAnalyses stratégiquesAnalyses quantitatives/ statistiquesData mining, Machine Learning et IACompétences Big Data (Spark, Python) et SQLData visualisation (Power BI,MicroStrategy…)ProfilForce de proposition,Rigueur,Réactivité,Esprit analytique et de synthèse,Aisance rédactionnelle,Bon relationnel,Sens de l’organisation.Niveau hiérarchiqueNon pertinentType d’emploiTemps pleinFonctionIngénierieTechnologies de l’informationSecteursCommerce de détail",https://fr.linkedin.com/jobs/view/data-scientist-h-f-at-groupement-les-mousquetaires-1805741600?refId=ca677af0-294d-4686-8077-21288fd737d0&position=24&pageNum=3&trk=public_jobs_job-result-card_result-card_full-click,2020-05-04,Groupement Les Mousquetaires,NA
DATA SCIENTIST H/F,Nanterre,"Au sein du service Etudes et développement de la DSI, le pôle « DATA », nouvellement créé, est en charge de centraliser les flux de données, rendre cohérentes ces données afin de fournir des analyses et indicateurs à destination des équipes internes du groupement et des magasins adhérant au groupement.A ce titre nous recrutons un DATA SCIENTIST h/fVous aurez pour missions : Construire puis maintenir l'architecture des entrepôts de données et outils d'analyseEn collaboration avec le pôle « Etudes et Performance », prendre en charge les projets les études - Formaliser les demandes issues des directions utilisatrices- Identifier les données utiles pour ces analyses, les rendre cohérentes et exploitables - Construire les modélisations à la fois mathématiques et informatiques permettant de répondre à ces demandes- Interpréter les résultats des études pour donner du sens aux analyses- Expliciter les résultats des analyses et les rendre exploitables par les directions métierEtre force de proposition sur- La construction des outils- La création de métriques et indicateurs à destination de l'ensemble des directions- Les tendances à analyser, les pistes d'études à explorerProposer et mettre en œuvre l'aspect Gouvernance des données en étroite collaboration avec le pôle « Etudes et Performance »PROFIL RECHERCHÉDe formation Bac+5 minimum type Ingénieur, vous avez une expérience d'au moins 3 ans dans l'analyse de données, au cours de laquelle vous avez développé les compétences suivantes : - animation d'ateliers internes ou de rencontres ciblées avec des experts métier et/ou techniques- analyse et synthèse des besoins- prise en charge du cycle depuis le recueil des besoins jusqu'à la restitution des analyses en passant par les phases de datacleaning, modélisation et codage - prototyper pour proposer des pistes de solution rapidesVous êtes force de proposition à la fois sur les outils à mettre en œuvre (Dataware / datamarts, algorithmes d'auto-apprentissage et cas d'usage, data-visualization) et sur l'interprétation des tendancesRigoureux, organisé, curieux, vous êtes un bon communiquant doté de qualités rédactionnelles, mais aussi curieux et aimez le travail en équipeComptétences techniques :- Socle technique robuste (Structure de données, bases de données (Postgresql, éventuellement NoSQL) programmation Python voire R)- Expertises en algorithmie,- solide bagage mathématique / statistiquesNiveau hiérarchiquePremier emploiType d’emploiTemps pleinFonctionIngénierieTechnologies de l’informationSecteursTechnologies et services de l’informationRecrutement Commerce de détail",https://fr.linkedin.com/jobs/view/data-scientist-h-f-at-optic-2000-1845678762?refId=ca677af0-294d-4686-8077-21288fd737d0&position=25&pageNum=3&trk=public_jobs_job-result-card_result-card_full-click,2020-05-04,Optic 2000,NA
Data Analyst,France,"ref: 20-230 / ou DH005902CDI – Mission en régie chez le client, grand groupe bancaire.BesoinMission au sein d’une équipe de production décisionnelle dont les tâches sont les suivantes :Analyser les anomalies détectées par le métier, résoudre les incidents, les formaliser en solutions techniques et entreprendre les développements correspondants, tout en gérant les priorités.Assurer un rôle d’expertise auprès des métiers, proposer/mettre en oeuvre des solutions de contournement en ligne , établir des modes opératoires, identifier les axes d’amélioration,Communiquer, établir un reporting de l’activité.ContexteContexte de production décisionnelle, ou il est demandé d’assurer un rôle d’expertise auprès des métiers, proposer/mettre en oeuvre des solutions de contournement en ligne, établir des modes opératoires, identifier les axes d’amélioration,Communiquer, établir un reporting de l’activité.Administrer, faire évoluer, consolider les outils de reporting et contrôle de la qualité des données : faire évoluer les reporting existants à l’aide des outils à disposition.Identifier les indicateurs permettant un suivi efficace de la qualité des données.Consolider l’ensemble des rapports existants afin d’assurer un reporting efficient. Communiquer auprès des acteurs internes.Faire appliquer les normes et processus de livraison aux équipes projetsObjectifsL’accompagnement post-production des métiers.Rédiger, mettre à jour et documenter régulièrement l’ensemble des documentations du pole.Assister les utilisateursCompétences Techniques Et FonctionnellesTechniques / Technologiques: Expérience sur des projets de migration de données Niveau Maîtrise (2) Microsoft SQL Server 2012 Niveau Maîtrise (2)SQL : développement et optimisation Niveau Expertise (4) Microsoft SSIS/SSRSNiveau hiérarchiquePremier emploiType d’emploiTemps pleinFonctionTechnologies de l’informationSecteursTechnologies et services de l’informationLogiciels informatiquesInternet",https://fr.linkedin.com/jobs/view/data-analyst-at-ardemis-partners-tech-spirit-1847332812?refId=79147b40-259b-41b4-9f46-b35419013fb1&position=1&pageNum=4&trk=public_jobs_job-result-card_result-card_full-click,2020-05-04,ARDEMIS PARTNERS - Tech Spirit,NA
DATA SCIENTIST (H/F),France,"Description de l'offreMycommunIT recherche pour son client, l'un des leaders bancaire en France, un(e) data scientist. Notre client conseil les plus grandes entreprises françaises en matière de finance.Vous serez intégré(e) au sein d’une équipe multidisciplinaire travaillant en méthodologie Agile (SCRUM). Le cadre de travail est stimulant.MissionsComprendre et maîtriser les business objectives ;Apporter votre expertise pour la gestion de projet ;Identifier et qualifier la source des données, comprendre les data sets ;Superviser les activités des data engineer : sélection des attributs, data cleaning, intégration des données, formatage et feature engineering ;Sélectionner le modèle technique approprié : élaboration, évaluation, implémentation et suggérer des améliorations ;Mise en place de support de communication pour présenter les résultats, évaluer la performance par rapport aux business objectives ;Préparer le déploiement, réajuster avec les équipes IT.Profil RecherchéIssu d'un Bac +5 en école d'ingénierie vous justifiez d'au moins 5 ans d'expérience sur le même poste.Vous êtes à l'aise avec la gestion de projet et avez une appétance pour le management.Vous Maîtrisez Les Éléments Techniques SuivantsPythonSQLAvantagesFormation gratuite.Bonne perspective d'évolution.Service de conciergerie.Niveau hiérarchiquePremier emploiType d’emploiTemps pleinFonctionIngénierieTechnologies de l’informationSecteursTechnologies et services de l’informationLogiciels informatiquesInternet",https://fr.linkedin.com/jobs/view/data-scientist-h-f-at-mycommunit-1698248661?refId=79147b40-259b-41b4-9f46-b35419013fb1&position=2&pageNum=4&trk=public_jobs_job-result-card_result-card_full-click,2020-05-04,MyCommunIT,NA
Senior Data Scientist - Tech Company,France,"Data SciencePython,SparkEnglishYou will join a Tech Company with several offices across Europe and an office in Japan.This data driven organization analyzes a wide variety of data to generate stable and predictive analytics for the real estate market. They have a start-up environment and an international team ! The role can be based in Paris or Berlin.They are currently looking for a Senior Data Scientist to growth their team.Your RoleIdentify & analyse trends or patterns in a variety of internal and external sources.Handle potentially incomplete datasets. Create & optimize models. Extend existing internal ML libraries and frameworks. Productionalize models. Design new features Who are you?You have a Master degree or a Ph.D in Computer Science or Applied Mathematics You have at least 3years experience  You are proficient in Python You have experience in Machine Learning model development and productionalization. You are fluent in english What are the benefits?Bonus Flexible hours Healthinsurance  Transport L&D program Remote If you are interested by the role, please apply with a cv in english.Montreal Associates is acting as an Employment Agency in relation to this vacancy.JN -122019-51822_158800404897598Niveau hiérarchiqueConfirméType d’emploiTemps pleinFonctionAutreSecteursTechnologies et services de l’informationLogiciels informatiquesConseil en management",https://fr.linkedin.com/jobs/view/senior-data-scientist-tech-company-at-montreal-1842266750?refId=79147b40-259b-41b4-9f46-b35419013fb1&position=3&pageNum=4&trk=public_jobs_job-result-card_result-card_full-click,2020-05-04,Montreal,NA
Data Scientist H/F,Paris,"Vous êtesmotivé.e   pour mettre vos compétences au service d’un acteur majeur de la transition énergétique, expert et distributeur du gaz naturel ?   pour participer à l’avenir de la distribution du gaz naturel (compteur communicant, technologies du réseau intelligent, développement du biogaz et du GNV, …) ?  Vous souhaitez acquérir un véritable savoir-faire technique gazier dans une entreprise qui investit dans les innovations digitales ?  Rejoignez-nous à GRDF ! GRDF, filiale indépendante d’ENGIE, est le principal gestionnaire de réseau de distribution de gaz naturel en France.GRDF distribue le gaz naturel à plus de 11 millions de clients, pour qu’ils disposent du gaz quand ils en ont besoin, quel que soit leur fournisseur.Pour cela, et conformément à ses missions de service public, GRDF conçoit, construit, exploite, entretient le plus grand réseau de distribution d’Europe (198 886 km) et le développe dans plus de 9 500 communes, en garantissant la sécurité des personnes et des biens et la qualité de la distribution.Chaque jour, ce sont 11 431 femmes et hommes qui s'investissent dans leur mission. Partout en France, des équipes sont prêtes à intervenir 24h/24 et 7j/7 pour fournir le meilleur service possible.Au Sein De LaRégionIle De France,GRDF Recrute  Un.eData Scientist H/F Poste baséàParis (09)Le dataLab met son expertise en Data Science et Machine Learning au service de l’excellence opérationnelle de l’ensemble des Directions de GRDF.Les Data Scientists accompagnent des experts métiers de la donnée brute jusqu’à la prise de décision sur des problématiques variées : traitement du langage naturel, reconnaissance d’image, reconnaissance de la parole, détection de la fraude, système de recommandation, agent conversationnel, analyse de sentiment…Afin de répondre à la demande croissante de mise en œuvre de ces techniques d’intelligence artificielle le dataLab recherche un(e) Data Scientist (H/F).Rattaché(e) au responsable du dataLab, vous êtes en charge de la solution de bout en bout : Animation des ateliers d’expression du besoin Identification, intégration et croisement des sources de données Préparation et analyse des données Implémentation de modèles Visualisations Mesure de la valeur Communication des résultats Déploiement opérationnel et monitoring de la solutionVous participez à la veille technologique afin de proposer des solutions innovantes et d’explorer de nouvelles opportunités. Vous participez aux actions de communication internes ou externes autour des activités du dataLab. Vous pouvez être amené à encadrer fonctionnellement des prestations externes.Ingénieur diplômé d'une Grande Ecole ou d’un Master, vous avez une première expérience opérationnelle en Data Science et Machine Learning dans un contexte professionnel.Vous Maîtrisez Les techniques de modélisation statistique et de Machine Learning, Les langages python (Pandas, Scipy, Numpy, Scikit-Learn…) et SQL, Au moins une technologie Big Data : Spark, Hadoop, Kafka, Hive..., Au moins un Framework de Deep Learning : PyTorch, TensorFlow, Torch, Keras, MXNet… Au moins une solution de visualisation : Shiny, Matplotlib, Ggplot, D3.js, MicroStrategy…Idéalement, vous avez une bonne connaissance de la plateforme Data Science Studio de dataiku et/ou de la plateforme de cloud computing AWS.La connaissance d’autres langages de programmation (Scala, Java, JS, bash…), statistiques (R, Matlab...), de technologies web (js, html, css, jquery...), de Linux ou de Git est un plus.Vous êtes en capacité de gérer plusieurs sujets en parallèle sur des domaines d’activité différents et vous avez l'habitude de travailler selon les principes des méthodes agiles.Vous avez d’excellentes capacités à communiquer et à vulgariser des idées complexes d’une manière claire et intelligible pour un public large, tant à l’oral qu’à l’écrit.Vous êtes rigoureux, autonome, curieux et proactif. Vous avez un excellent relationnel et le sens du service. La connaissance des métiers de l'énergie et de la distribution du gaz en particulier seront appréciés.Anglais : capacité professionnelle complète.Lieu de Travail: 6 rue Condorcet 75009 ParisL’emploi est régi par l’obligation de respect des engagements du code de bonne conduite de GRDF, lequel est constitué des principes d’indépendance, de non-discrimination, de protection des informations commercialement sensibles, d’objectivité et de transparence.En tant qu’Employeur responsable, GRDF valorise la diversité desprofils de ses collaborateurs.Son engagement en faveur de l’égalité des chances est reconnu par le Label Diversité.Additional Information  Posting Date: Aug 6, 2019Niveau hiérarchiquePremier emploiType d’emploiTemps pleinFonctionIngénierieTechnologies de l’informationSecteursTechnologies et services de l’informationLogiciels informatiquesServices financiers",https://fr.linkedin.com/jobs/view/data-scientist-h-f-at-f4-group-1805452446?refId=79147b40-259b-41b4-9f46-b35419013fb1&position=4&pageNum=4&trk=public_jobs_job-result-card_result-card_full-click,2020-05-04,F4 Group,NA
Senior Data Scientist (Paris and Berlin),Paris,"PriceHubble is a PropTech company, set to radically improve the understanding and transparency of real estate markets based on data-driven insights. We aggregate and analyse a wide variety of data, run big data analytics and use state-of-the-art machine learning to generate stable and reliable valuations and predictive analytics for the real estate market. We are headquartered in Zürich, with offices in Paris, Berlin and Tokyo. We work on international markets. We are backed by world-class investors. We have a startup environment, low bureaucracy and international team and business.Data is at the core of PriceHubble. We process a wide variety of data from multiple sources. As a data scientist, your mission will be to develop cutting edge valuation and forecasting systems for the real estate market. You will manipulate a wide range and variety of data, build new datasets, and identify patterns that eventually impact prices in the real estate market. You will then use specific machine learning approaches to design the best valuation and forecasting solutions. As a significant part of your daily work, you will take part to the productionalization of the models developed by the data science team and contribute to our international expansion. You will work closely with the business team to integrate client feedback into our solutions.Your role As a Senior data scientist, your mission will be to develop cutting edge valuation and forecasting systems for the real estate market. You will manipulate a wide range and variety of data, build new datasets, and identify patterns that eventually impact prices in the real estate market. You will then use specific machine learning approaches to design the best valuation and forecasting solutions. As a significant part of your daily work, you will take part to the productionalization of the models developed by the team and contribute to our international expansion. You will work closely with the business team to integrate client feedback into our solutions.ResponsibilitiesIdentify, analyse, and interpret trends or patterns in a variety of internal and external sources. Handle potentially incomplete datasets. Create, implement, test and optimize scalable models and algorithms. Extend existing internal ML libraries and frameworks. Productionalize models. Identify modeling issues, design new features, and continuously provide ideas to improve our models. RequirementsMSc with at least 3 years of experience in a similar position or PhD in Computer Science or Applied Mathematics. Strong experience in machine learning model development and productionalization. In-depth understanding of basic data structures and algorithms. Strong analytical skills with the ability to collect, organise, and analyse significant amounts of data with attention to detail and accuracy. Strong programming experience with Python and ability to write high-quality production code. Knowledge of our tech stack (or similar technologies) is an advantage pandas, luigi, PySpark, tensorflow, postgreSQL, kubernetes Comfortable working in English; you have a great read, good spoken command of it. Benefits🕓Flexible work hours👖Casual dress code🍏Free snacks, fruits, coffee, beers, sodas🏓Ping-pong tournaments🍺Thursday drinks✈️Relocation package📘L&D program🏢Well-located offices💰Competitive salaryNiveau hiérarchiqueConfirméType d’emploiTemps pleinFonctionAutreSecteursTechnologies et services de l’informationLogiciels informatiquesInternet",https://fr.linkedin.com/jobs/view/senior-data-scientist-paris-and-berlin-at-pricehubble-1626605616?refId=79147b40-259b-41b4-9f46-b35419013fb1&position=5&pageNum=4&trk=public_jobs_job-result-card_result-card_full-click,2020-05-04,PriceHubble,NA
DATA-ANALYST,Paris,"MissionsDans une équipe de près de 100 collaborateurs, vous interviendrez sur des missions à forte valeur ajoutée au coeur des problématiques métiers de nos clients grands comptes. Interlocuteur privilégié de nos clients, vous les accompagnez et les conseillez dans leur stratégie d’optimisation e-business en éclairant leurs décisions grâce à une approche data-driven.Vous Aurez Pour Mission DeGarantir la fiabilité des données récoltées : Mise en place des outils de digital analytics et des gestionnaires de tags (Google Analytics, Adobe Analytics, Google Tag Manager, Tag Commander…)– Rédaction des plans de marquages– Suivi de l’implémentation– Configuration des plateformesRendre la donnée accessible…– Création de tableaux de bord automatisésLa rendre actionnable afin d’améliorer l’expérience utilisateur– Analyses quantitatives et qualitatives du comportement des visiteurs– Formulation de recommandations d’optimisation et leur réalisation en collaboration avec toutes les expertises métiers de l’agence.Mettre en place des actions d’optimisation au travers de campagnes de tests AB, multi-variés et personnalisation, en prenant en compte les contraintes globales de design, de front-end et de contenuProfilDe Formation Supérieure Type École De Commerce, Sciences Po, École D’ingénieur, Passionné(e) D’UX Et De Data, Vous Justifiez D’une Première Expérience De 2 Ans Minimum En Tant Que Digital Analyste, Dans Le Conseil Ou Chez L’annonceurVous maîtrisez au moins un outil webanalytics (AT Internet, Google Analytics, MixPanel) et, si possible, de tag management (Tag Commander, Google Tag Manager,…).Vous avez une capacité à faire parler les chiffres et leur donner une portée stratégique et business,Vous avez un esprit d’analyse et de synthèse et une excellente compréhension des enjeux et des leviers du marketing digital.VVous avez une bonne sensibilisation aux méthodes de gestion de projets agilesVOTRE PERSONNALITÉDoté(e) d’une implication hors pair, vous êtes reconnu(e) pour votre capacité à vous investir sur des projets ambitieux et ayant une forte aptitude à la communication écrite et orale. Vous appréciez le contact client et avez le sens de l’initiative.Rigoureux (se) et précis(e), vous aimez le travail en équipe et savez aussi faire preuve d’une grande autonomie dans la conduite de vos missions.Vous voulez vous investir dans des projets d’entreprise de grandes marques, où votre dynamisme, vos qualités de synthèse et d’autonomie seront un gage de réussite.Passionné(e) et curieux (se), vous êtes en veille technologique constante sur vos domaines de prédilection. LES +Passionné(e) des problématiques data,Curiosité intellectuelle, Culture de marque, Capacité à travailler en équipes pluridisciplinairesOPPORTUNITÉSVous interviendrez sur des projets à forte visibilité,Vous serez formé et certifié sur les différents outils webanalytics ,,Vous participerez tous les mois à une journée de partage de la connaissance entre experts.Vous utiliserez des méthodes et des technologies innovantes,Avec une perspective d’évolution réelle liée à la croissance de la société, vous développerez une collaboration fructueuse tant chez UX-REPUBLIC que chez nos clients.Nous vous proposons d’intégrer une des entreprise montante de l’UX en France, déjàleader sur son secteur, et d’y occuper un poste polyvalent et responsabilisant.Vous êtes motivés ?Rejoignez-nous  en postulant à click apply Poste basé sur Paris et région île de France et à pourvoir dès que possible . Une rémunération afférente à ce poste sera à définir selon le profil du candidat retenu.Niveau hiérarchiquePremier emploiType d’emploiTemps pleinFonctionTechnologies de l’informationSecteursMarketing et publicitéInternetConseil en management",https://fr.linkedin.com/jobs/view/data-analyst-at-ux-republic-1767488725?refId=79147b40-259b-41b4-9f46-b35419013fb1&position=6&pageNum=4&trk=public_jobs_job-result-card_result-card_full-click,2020-05-04,UX-Republic,NA
Data Scientist (H/F),Issy-les-Moulineaux,"Fondée en 2008 par Eric Carreel, Withings a su préserver son agilité et son esprit start-up.En quête incessante d’innovation, nous travaillons chaque jour avec passion et innovation afin d’ouvrir de nouvelles voies dans le domaine des objets connectés en santé.Nous croyons en un monde où nous pourrions prévenir plutôt que guérir et ainsi redonner aux individus le contrôle de leur santé.Notre exigence d’excellence nous permet de développer des objets connectés et des applications qui permettent à tous de mesurer, de suivre ce qui est important pour leur santé et de prendre les bonnes décisions pour atteindre leurs objectifsSuivre son poids Être plus actif Mieux dormir Surveiller sa tension artérielle Surveiller son rythme cardiaque Etc Chaque jour, des milliers de produits beaux et au design non intrusifs sortent de nos usines grâce à la collaboration entre nos équipes pluridisciplinaires. Nos balances connectées, nos montres hybrides, nos tensiomètres et nos moniteurs de sommeil sont aujourd’hui utilisés par des millions d’utilisateurs à travers le monde.Nos bureaux à Issy les Moulineaux, Boston et Hong Kong nous permettent d’avoir une vue d’ensemble du marché des objets connectés en santé et de rester parmi les leaders du secteur.Notre objectif à moyen terme ? Agrandir notre tribu et travailler tous ensemble pour révolutionner la manière dont on prend soin de notre santé !Vos missionsIntégré(e) au sein de l’équipe Data science, tu auras la responsabilité suivanteRecherche algorithmique pour analyser les données pertinentes et partage avec l’équipe Réalisation de prototypes par la mise en pratique des méthodes retenues Implémentation de services sur la plateforme ou dans les produits Withings, en tenant compte des contraintes de ressources et de temps d’exécution Proposition de fonctionnalités nouvelles pour les applications et produits Withings Lien avec les équipes de Recherche Appliquée et de Développement Produit pour comprendre les données recueillies (notamment leur qualité, leur lien avec la physiologie et le fonctionnement interne du produit) et proposition d’améliorations RequirementsDe formation doctorale ou PHD, vous disposez de  Solides connaissances théoriques en statistiques, machine learning, algorithmie Fortes compétences informatiques calcul scientifique, Python Rigueur, autonomie, initiative, curiosité Connaissances en traitement de signal, R, C/C++ appréciées Anglais Si tu te reconnais dans cette offre d’emploi, et que tu souhaites relever de nouveaux challenges, envoie-nous ton CV !BenefitsTu hésites? On te dit pourquoi il faut nous rejoindreNos équipes sont jeunes, dynamiques et travaillent avec passion Nous avons gardé notre esprit start-up et aimons célébrer ensemble chacune de nos réussites !  L’agilité et la réactivité sont nos maitres mots Tu deviendras beta testeur et tu contribueras directement au développement et à l’amélioration continue de nos produits Nous sommes des mordus de sport et t’accueillerons avec plaisir dans nos différentes teams Nous sommes situés sur la ligne 12 (Porte de Versailles ou Corentin Celton), entourés de plusieurs restaurants (italien, libanais, asiatique, fast-food etc) mais aussi de parcs et de complexes sportifs Travailler chez nous, c’est bien plus qu’un simple job, c’est devenir un Withinger à part entière (avec toute la bonne humeur et l’excellence que cela exige)Niveau hiérarchiquePremier emploiType d’emploiTemps pleinFonctionIngénierieTechnologies de l’informationSecteursLogiciels informatiquesInternetHôpitaux et centres de soins",https://fr.linkedin.com/jobs/view/data-scientist-h-f-at-withings-1803801550?refId=79147b40-259b-41b4-9f46-b35419013fb1&position=7&pageNum=4&trk=public_jobs_job-result-card_result-card_full-click,2020-05-04,Withings,NA
Data scientist F/H,Agen,"L'entrepriseLeader de son marché, le Réseau PRIMEVER développe des solutions dans les domaines du transport et de la logistique auprès de ses clients, concentrés sur deux secteurs d’activités particuliers : Le primeur (fruits/légumes) et l’industriel.Rejoindre PRIMEVER, c’est intégrer un réseau familial de 2600 collaborateurs, 38 sites, fort de ses valeurs et en plein développement grâce à l’implication quotidienne de son personnel.Rejoignez-nous !Description Du PosteDans le cadre d’une création de poste, nous recherchons pour notre site basé à Agen, un Data Scientist.Rattaché au Responsable Supply chain, vos analyses contribueront à trouver de nouveaux axes d’optimisation, des leviers de croissance ou encore à identifier de nouveaux usages et modes de fonctionnement.Pour Cela, Vous Aurez Pour MissionsIdentifier les données disponibles - internes et externes, amont et aval – pour réaliser les analyses, et s’assurer du développement des outils adaptés au SI, Construire des outils de collecte,Gérer et analyser des données,Fournir des recommandations stratégiques et prédictives métier en fonction de la problématique et des données,Construire des services à valeur ajoutée ou participer à des développements spécifiques internes,Profil recherchéDe formation Bac +5 en école d'ingénieur, ou un master 2 avec une spécialisation en statistiques / informatique / data science, vous justifiez d'une première expérience réussie d'au moins 2 ans.Vous avez de bonnes connaissances et un fort intérêt pour la statistique et l'analyse des données. Vous maîtrisez un logiciel de data science. Vous êtes doté de capacités et de goût pour l'analyse des chiffres et l'investigation. Vous avez des qualités de persévérance, de rigueur, de précision et de rédaction.Niveau hiérarchiquePremier emploiType d’emploiTemps pleinFonctionIngénierieTechnologies de l’informationSecteursRecrutement Ressources humainesTransports routiers et ferroviaires",https://fr.linkedin.com/jobs/view/data-scientist-f-h-at-reseau-primever-1829614049?refId=79147b40-259b-41b4-9f46-b35419013fb1&position=8&pageNum=4&trk=public_jobs_job-result-card_result-card_full-click,2020-05-04,RESEAU PRIMEVER,NA
Data scientist junior computer vision,Clermont-Ferrand,"Vous êtes ensuite passionné par la data, vous savez être force de proposition.Vous êtes à l'aise pour travailler en anglais. Laou vous aide à quitter Paris, à trouver un job en province et vous installe gratuitement. De formation ingénieur Grande Ecole (Centrale, Mines, Supaéro, Supelec, Arts&Métiers, ENSEEIHT, ENSIMAG..), vous avez des connaissances en computer vision et machine learning (deep...Niveau hiérarchiquePremier emploiType d’emploiTemps pleinFonctionIngénierieTechnologies de l’informationSecteursTechnologies et services de l’informationLogiciels informatiquesInternet",https://fr.linkedin.com/jobs/view/data-scientist-junior-computer-vision-at-laou-1818467883?refId=79147b40-259b-41b4-9f46-b35419013fb1&position=9&pageNum=4&trk=public_jobs_job-result-card_result-card_full-click,2020-05-04,Laou,NA
DATA SCIENTIST-(H/F),Paris,"Model design, feature planning, system infrastructure, production setup and monitoring, and release management. Excellent understanding of machine learning techniques and algorithms, such as SVM, Decision Forests, k-NN, Naive Bayes etc. Experience in selecting features, building and optimizing classifiers using machine learning techniques. Prior experience with data visualization tools, such as D3.js, GGplot, etc.. Good knowledge on statistics skills, such as distributions, statistical testing, regression, etc.. Adequate presentation and communication skills to explain results and methodologies to non-technical stakeholders. Basic understanding of the banking industry is value add Develop, process, cleanse and enhance data collection procedures from multiple data sources. Conduct & deliver experiments and proof of concepts to validate business ideas and potential value. Test, troubleshoot and enhance the developed models in a distributed environments to improve it's accuracy. Work closely with product teams to implement algorithms with Python and/or R. Design and implement scalable predictive models, classifiers leveraging machine learning, data regression. Facilitate integration with enterprise applications using APIs to enrich implementations Minimum 12+ years of experience in designing/developing industrial IT solutions. Minimum 4 years of experience in developing and deploying machine learning, deep learning, NLP solutions. Experience with common data science toolkits, such as Scikit, NumPy, R libraries - Excellence in at least one of these is mandatory. Proficiency with any one NoSQL databases such as MongoDB, Cassandra, HBase. Should have prior experience in developing APIs, services using either C# or Java. Should have good awareness on entire machine learning/ predictive modeling & implementationA 100% owned subsidiary of European banking and financial services major Societe Generale (SG), Societe Generale Global Solution Centre (SG GSC) came into existence in 2000. Established as an offshore development centre in Bangalore, also having a presence in Chennai, SG GSC has 15 years of sustainable delivery expertise to its credit, and develops global best practices to promote the strategic objectives of the Societe Generale Group.SG GSC possesses in-depth understanding of the business processes and cutting-edge technologies across domains of Societe Generale’s diverse portfolio. We deliver best-in-class solutions to the Group’s entities in the realm of corporate and investment banking, retail banking, specialized financing and insurance, private banking, and global investment management and services.We place the highest importance on our employees and provide extensive opportunities for career progression and development. SG GSC conforms to the group diversity principles, and has a multi-cultural staff representing seven nationalities, and speaking 20 languages. Women comprise 25% of our workforce.Niveau hiérarchiquePremier emploiType d’emploiTemps pleinFonctionIngénierieTechnologies de l’informationSecteursTechnologies et services de l’informationInternetBanques",https://fr.linkedin.com/jobs/view/data-scientist-h-f-at-sg-solution-srl-1843948215?refId=79147b40-259b-41b4-9f46-b35419013fb1&position=10&pageNum=4&trk=public_jobs_job-result-card_result-card_full-click,2020-05-04,Sg Solution Srl,NA
